,Time,Type,Price,Volume
23669,117.025,ask,324,3
23670,117.025,ask,327,2
23671,117.025,ask,334,1
23672,117.025,ask,342,5
23673,117.025,ask,343,1
23674,117.025,ask,344,5
23675,117.025,ask,524,4
23676,117.025,ask,549,4
23677,117.025,ask,616,3
23678,117.025,ask,658,3
23679,117.149,bid,322,2
23680,117.149,bid,321,2
23681,117.149,bid,319,3
23682,117.149,bid,315,3
23683,117.149,bid,311,3
23684,117.149,bid,212,5
23685,117.149,bid,155,1
23686,117.149,bid,43,1
23687,117.149,ask,342,5
23688,117.149,ask,343,1
23689,117.149,ask,344,5
23690,117.149,ask,524,4
23691,117.149,ask,549,4
23692,117.149,ask,616,3
23693,117.149,ask,658,3
23694,117.18,bid,322,2
23695,117.18,bid,321,2
23696,117.18,bid,319,3
23697,117.18,bid,315,3
23698,117.18,bid,311,3
23699,117.18,bid,254,1
23700,117.18,bid,212,5
23701,117.18,bid,155,1
23702,117.18,ask,342,5
23703,117.18,ask,343,1
23704,117.18,ask,344,5
23705,117.18,ask,524,4
23706,117.18,ask,549,4
23707,117.18,ask,616,3
23708,117.18,ask,658,3
23709,117.211,bid,322,2
23710,117.211,bid,321,2
23711,117.211,bid,319,3
23712,117.211,bid,315,3
23713,117.211,bid,311,3
23714,117.211,bid,254,1
23715,117.211,bid,212,5
23716,117.211,bid,76,1
23717,117.211,ask,342,5
23718,117.211,ask,343,1
23719,117.211,ask,344,5
23720,117.211,ask,524,4
23721,117.211,ask,549,4
23722,117.211,ask,616,3
23723,117.211,ask,658,3
23724,117.366,bid,322,2
23725,117.366,bid,321,2
23726,117.366,bid,319,3
23727,117.366,bid,315,3
23728,117.366,bid,311,3
23729,117.366,bid,310,1
23730,117.366,bid,212,5
23731,117.366,bid,76,1
23732,117.366,ask,342,5
23733,117.366,ask,343,1
23734,117.366,ask,344,5
23735,117.366,ask,524,4
23736,117.366,ask,549,4
23737,117.366,ask,616,3
23738,117.366,ask,658,3
23739,117.521,bid,337,8
23740,117.521,bid,322,2
23741,117.521,bid,321,2
23742,117.521,bid,319,3
23743,117.521,bid,315,3
23744,117.521,bid,311,3
23745,117.521,bid,310,1
23746,117.521,bid,212,5
23747,117.521,bid,76,1
23748,117.521,ask,342,5
23749,117.521,ask,343,1
23750,117.521,ask,344,5
23751,117.521,ask,524,4
23752,117.521,ask,549,4
23753,117.521,ask,616,3
23754,117.521,ask,658,3
23755,117.552,bid,337,8
23756,117.552,bid,322,2
23757,117.552,bid,321,2
23758,117.552,bid,319,3
23759,117.552,bid,315,3
23760,117.552,bid,311,3
23761,117.552,bid,310,1
23762,117.552,bid,212,5
23763,117.552,bid,76,1
23764,117.552,ask,342,5
23765,117.552,ask,343,1
23766,117.552,ask,344,5
23767,117.552,ask,542,4
23768,117.552,ask,549,4
23769,117.552,ask,616,3
23770,117.552,ask,658,3
23771,117.614,bid,337,4
23772,117.614,bid,322,2
23773,117.614,bid,321,2
23774,117.614,bid,319,3
23775,117.614,bid,315,3
23776,117.614,bid,311,3
23777,117.614,bid,310,1
23778,117.614,bid,212,5
23779,117.614,bid,76,1
23780,117.614,ask,342,5
23781,117.614,ask,343,1
23782,117.614,ask,344,5
23783,117.614,ask,542,4
23784,117.614,ask,549,4
23785,117.614,ask,616,3
23786,117.614,ask,658,3
23787,117.676,bid,337,4
23788,117.676,bid,322,2
23789,117.676,bid,321,2
23790,117.676,bid,319,3
23791,117.676,bid,315,3
23792,117.676,bid,311,3
23793,117.676,bid,310,1
23794,117.676,bid,212,5
23795,117.676,bid,76,1
23796,117.676,ask,342,5
23797,117.676,ask,343,1
23798,117.676,ask,344,5
23799,117.676,ask,545,4
23800,117.676,ask,549,4
23801,117.676,ask,616,3
23802,117.676,ask,658,3
23803,117.769,bid,337,4
23804,117.769,bid,322,2
23805,117.769,bid,319,3
23806,117.769,bid,317,2
23807,117.769,bid,315,3
23808,117.769,bid,311,3
23809,117.769,bid,310,1
23810,117.769,bid,212,5
23811,117.769,bid,76,1
23812,117.769,ask,342,5
23813,117.769,ask,343,1
23814,117.769,ask,344,5
23815,117.769,ask,545,4
23816,117.769,ask,549,4
23817,117.769,ask,616,3
23818,117.769,ask,658,3
23819,117.831,bid,337,4
23820,117.831,bid,322,2
23821,117.831,bid,319,3
23822,117.831,bid,317,2
23823,117.831,bid,315,3
23824,117.831,bid,311,3
23825,117.831,bid,212,5
23826,117.831,bid,202,1
23827,117.831,ask,342,5
23828,117.831,ask,343,1
23829,117.831,ask,344,5
23830,117.831,ask,545,4
23831,117.831,ask,549,4
23832,117.831,ask,616,3
23833,117.831,ask,658,3
23834,117.862,bid,337,3
23835,117.862,bid,322,2
23836,117.862,bid,319,3
23837,117.862,bid,317,2
23838,117.862,bid,315,3
23839,117.862,bid,311,3
23840,117.862,bid,212,5
23841,117.862,bid,202,1
23842,117.862,ask,342,5
23843,117.862,ask,343,1
23844,117.862,ask,344,5
23845,117.862,ask,545,4
23846,117.862,ask,549,4
23847,117.862,ask,616,3
23848,117.862,ask,658,3
23849,117.986,bid,337,3
23850,117.986,bid,322,2
23851,117.986,bid,319,3
23852,117.986,bid,317,2
23853,117.986,bid,315,3
23854,117.986,bid,311,3
23855,117.986,bid,212,5
23856,117.986,bid,202,1
23857,117.986,ask,342,5
23858,117.986,ask,343,1
23859,117.986,ask,344,5
23860,117.986,ask,491,4
23861,117.986,ask,545,4
23862,117.986,ask,616,3
23863,117.986,ask,658,3
23864,118.172,bid,337,3
23865,118.172,bid,322,2
23866,118.172,bid,319,3
23867,118.172,bid,317,2
23868,118.172,bid,315,6
23869,118.172,bid,212,5
23870,118.172,bid,202,1
23871,118.172,ask,342,5
23872,118.172,ask,343,1
23873,118.172,ask,344,5
23874,118.172,ask,491,4
23875,118.172,ask,545,4
23876,118.172,ask,616,3
23877,118.172,ask,658,3
23878,118.358,bid,337,3
23879,118.358,bid,322,2
23880,118.358,bid,321,3
23881,118.358,bid,319,3
23882,118.358,bid,317,2
23883,118.358,bid,315,3
23884,118.358,bid,212,5
23885,118.358,bid,202,1
23886,118.358,ask,342,5
23887,118.358,ask,343,1
23888,118.358,ask,344,5
23889,118.358,ask,491,4
23890,118.358,ask,545,4
23891,118.358,ask,616,3
23892,118.358,ask,658,3
23893,118.637,bid,337,3
23894,118.637,bid,322,2
23895,118.637,bid,321,3
23896,118.637,bid,319,3
23897,118.637,bid,317,2
23898,118.637,bid,315,3
23899,118.637,bid,212,5
23900,118.637,bid,202,1
23901,118.637,ask,342,5
23902,118.637,ask,343,1
23903,118.637,ask,344,5
23904,118.637,ask,491,4
23905,118.637,ask,616,3
23906,118.637,ask,658,7
23907,118.668,bid,337,3
23908,118.668,bid,322,2
23909,118.668,bid,321,3
23910,118.668,bid,319,3
23911,118.668,bid,317,2
23912,118.668,bid,315,3
23913,118.668,bid,212,5
23914,118.668,bid,202,1
23915,118.668,ask,342,5
23916,118.668,ask,343,1
23917,118.668,ask,344,5
23918,118.668,ask,360,3
23919,118.668,ask,491,4
23920,118.668,ask,616,3
23921,118.668,ask,658,4
23922,118.792,bid,337,3
23923,118.792,bid,322,2
23924,118.792,bid,321,3
23925,118.792,bid,319,3
23926,118.792,bid,317,2
23927,118.792,bid,315,3
23928,118.792,bid,212,5
23929,118.792,bid,202,1
23930,118.792,ask,342,5
23931,118.792,ask,343,1
23932,118.792,ask,344,5
23933,118.792,ask,360,3
23934,118.792,ask,491,4
23935,118.792,ask,658,4
23936,118.792,ask,727,3
23937,119.009,bid,337,3
23938,119.009,bid,322,2
23939,119.009,bid,321,3
23940,119.009,bid,319,3
23941,119.009,bid,317,2
23942,119.009,bid,315,3
23943,119.009,bid,234,1
23944,119.009,bid,212,5
23945,119.009,ask,342,5
23946,119.009,ask,343,1
23947,119.009,ask,344,5
23948,119.009,ask,360,3
23949,119.009,ask,491,4
23950,119.009,ask,658,4
23951,119.009,ask,727,3
23952,119.071,bid,337,3
23953,119.071,bid,322,2
23954,119.071,bid,321,3
23955,119.071,bid,319,3
23956,119.071,bid,317,2
23957,119.071,bid,315,3
23958,119.071,bid,234,1
23959,119.071,bid,212,5
23960,119.071,ask,342,5
23961,119.071,ask,343,1
23962,119.071,ask,344,5
23963,119.071,ask,463,3
23964,119.071,ask,491,4
23965,119.071,ask,658,4
23966,119.071,ask,727,3
23967,119.164,bid,337,3
23968,119.164,bid,333,2
23969,119.164,bid,321,3
23970,119.164,bid,319,3
23971,119.164,bid,317,2
23972,119.164,bid,315,3
23973,119.164,bid,234,1
23974,119.164,bid,212,5
23975,119.164,ask,342,5
23976,119.164,ask,343,1
23977,119.164,ask,344,5
23978,119.164,ask,463,3
23979,119.164,ask,491,4
23980,119.164,ask,658,4
23981,119.164,ask,727,3
23982,119.319,bid,337,3
23983,119.319,bid,333,2
23984,119.319,bid,321,3
23985,119.319,bid,319,3
23986,119.319,bid,317,2
23987,119.319,bid,315,3
23988,119.319,bid,234,1
23989,119.319,bid,58,5
23990,119.319,ask,342,5
23991,119.319,ask,343,1
23992,119.319,ask,344,5
23993,119.319,ask,463,3
23994,119.319,ask,491,4
23995,119.319,ask,658,4
23996,119.319,ask,727,3
23997,119.381,bid,337,3
23998,119.381,bid,333,2
23999,119.381,bid,321,3
24000,119.381,bid,319,3
24001,119.381,bid,317,2
24002,119.381,bid,315,3
24003,119.381,bid,105,1
24004,119.381,bid,58,5
24005,119.381,ask,342,5
24006,119.381,ask,343,1
24007,119.381,ask,344,5
24008,119.381,ask,463,3
24009,119.381,ask,491,4
24010,119.381,ask,658,4
24011,119.381,ask,727,3
24012,119.412,bid,333,1
24013,119.412,bid,321,3
24014,119.412,bid,319,3
24015,119.412,bid,317,2
24016,119.412,bid,315,3
24017,119.412,bid,105,1
24018,119.412,bid,58,5
24019,119.412,ask,342,5
24020,119.412,ask,343,1
24021,119.412,ask,344,5
24022,119.412,ask,463,3
24023,119.412,ask,491,4
24024,119.412,ask,727,3
24025,119.505,bid,333,1
24026,119.505,bid,321,3
24027,119.505,bid,320,3
24028,119.505,bid,317,2
24029,119.505,bid,315,3
24030,119.505,bid,105,1
24031,119.505,bid,58,5
24032,119.505,ask,342,5
24033,119.505,ask,343,1
24034,119.505,ask,344,5
24035,119.505,ask,463,3
24036,119.505,ask,491,4
24037,119.505,ask,727,3
24038,119.536,bid,333,1
24039,119.536,bid,321,3
24040,119.536,bid,320,3
24041,119.536,bid,317,2
24042,119.536,bid,315,3
24043,119.536,bid,124,5
24044,119.536,bid,105,1
24045,119.536,ask,342,5
24046,119.536,ask,343,1
24047,119.536,ask,344,5
24048,119.536,ask,463,3
24049,119.536,ask,491,4
24050,119.536,ask,727,3
24051,119.567,bid,333,1
24052,119.567,bid,321,3
24053,119.567,bid,320,3
24054,119.567,bid,317,2
24055,119.567,bid,315,3
24056,119.567,bid,124,5
24057,119.567,bid,105,1
24058,119.567,ask,342,5
24059,119.567,ask,343,1
24060,119.567,ask,344,5
24061,119.567,ask,463,3
24062,119.567,ask,491,4
24063,119.567,ask,663,3
24064,119.598,bid,333,1
24065,119.598,bid,321,3
24066,119.598,bid,320,3
24067,119.598,bid,317,2
24068,119.598,bid,315,3
24069,119.598,bid,105,1
24070,119.598,bid,12,5
24071,119.598,ask,342,5
24072,119.598,ask,343,1
24073,119.598,ask,344,5
24074,119.598,ask,463,3
24075,119.598,ask,491,4
24076,119.598,ask,663,3
24077,119.784,bid,333,1
24078,119.784,bid,321,3
24079,119.784,bid,320,3
24080,119.784,bid,317,2
24081,119.784,bid,315,3
24082,119.784,bid,38,1
24083,119.784,bid,12,5
24084,119.784,ask,342,5
24085,119.784,ask,343,1
24086,119.784,ask,344,5
24087,119.784,ask,463,3
24088,119.784,ask,491,4
24089,119.784,ask,663,3
24090,119.815,bid,333,1
24091,119.815,bid,321,3
24092,119.815,bid,320,3
24093,119.815,bid,317,2
24094,119.815,bid,315,3
24095,119.815,bid,38,1
24096,119.815,bid,12,5
24097,119.815,ask,342,5
24098,119.815,ask,343,1
24099,119.815,ask,344,5
24100,119.815,ask,390,3
24101,119.815,ask,491,4
24102,119.815,ask,663,3
24103,120.373,bid,333,1
24104,120.373,bid,320,3
24105,120.373,bid,317,2
24106,120.373,bid,315,3
24107,120.373,bid,38,1
24108,120.373,bid,12,5
24109,120.373,ask,342,5
24110,120.373,ask,343,1
24111,120.373,ask,344,5
24112,120.373,ask,390,3
24113,120.373,ask,491,4
24114,120.373,ask,663,3
24115,120.373,ask,744,2
24116,120.497,bid,333,1
24117,120.497,bid,320,3
24118,120.497,bid,317,2
24119,120.497,bid,315,3
24120,120.497,bid,40,2
24121,120.497,bid,38,1
24122,120.497,bid,12,5
24123,120.497,ask,342,5
24124,120.497,ask,343,1
24125,120.497,ask,344,5
24126,120.497,ask,390,3
24127,120.497,ask,491,4
24128,120.497,ask,663,3
24129,120.497,ask,744,2
24130,120.652,bid,333,1
24131,120.652,bid,320,3
24132,120.652,bid,317,2
24133,120.652,bid,315,3
24134,120.652,bid,40,2
24135,120.652,bid,38,1
24136,120.652,bid,12,5
24137,120.652,ask,342,5
24138,120.652,ask,343,1
24139,120.652,ask,344,5
24140,120.652,ask,390,3
24141,120.652,ask,460,2
24142,120.652,ask,491,4
24143,120.652,ask,663,3
24144,120.683,bid,333,1
24145,120.683,bid,320,3
24146,120.683,bid,317,2
24147,120.683,bid,315,3
24148,120.683,bid,256,2
24149,120.683,bid,38,1
24150,120.683,bid,12,5
24151,120.683,ask,342,5
24152,120.683,ask,343,1
24153,120.683,ask,344,5
24154,120.683,ask,390,3
24155,120.683,ask,460,2
24156,120.683,ask,491,4
24157,120.683,ask,663,3
24158,120.714,bid,333,1
24159,120.714,bid,320,3
24160,120.714,bid,317,2
24161,120.714,bid,315,3
24162,120.714,bid,256,2
24163,120.714,bid,38,1
24164,120.714,bid,12,5
24165,120.714,ask,342,5
24166,120.714,ask,343,1
24167,120.714,ask,344,5
24168,120.714,ask,460,2
24169,120.714,ask,491,4
24170,120.714,ask,663,3
24171,120.714,ask,731,3
24172,120.807,bid,333,1
24173,120.807,bid,320,3
24174,120.807,bid,317,2
24175,120.807,bid,315,3
24176,120.807,bid,256,2
24177,120.807,bid,38,1
24178,120.807,bid,12,5
24179,120.807,ask,342,5
24180,120.807,ask,343,1
24181,120.807,ask,344,5
24182,120.807,ask,460,2
24183,120.807,ask,663,3
24184,120.807,ask,669,4
24185,120.807,ask,731,3
24186,120.838,bid,333,1
24187,120.838,bid,320,3
24188,120.838,bid,317,2
24189,120.838,bid,315,3
24190,120.838,bid,224,2
24191,120.838,bid,38,1
24192,120.838,bid,12,5
24193,120.838,ask,342,5
24194,120.838,ask,343,1
24195,120.838,ask,344,5
24196,120.838,ask,460,2
24197,120.838,ask,663,3
24198,120.838,ask,669,4
24199,120.838,ask,731,3
24200,120.9,bid,333,1
24201,120.9,bid,320,3
24202,120.9,bid,317,2
24203,120.9,bid,315,3
24204,120.9,bid,224,2
24205,120.9,bid,211,1
24206,120.9,bid,12,5
24207,120.9,ask,342,5
24208,120.9,ask,343,1
24209,120.9,ask,344,5
24210,120.9,ask,460,2
24211,120.9,ask,663,3
24212,120.9,ask,669,4
24213,120.9,ask,731,3
24214,121.024,bid,333,1
24215,121.024,bid,320,3
24216,121.024,bid,317,2
24217,121.024,bid,315,3
24218,121.024,bid,224,2
24219,121.024,bid,211,1
24220,121.024,bid,12,5
24221,121.024,ask,342,5
24222,121.024,ask,343,1
24223,121.024,ask,344,5
24224,121.024,ask,460,2
24225,121.024,ask,669,4
24226,121.024,ask,731,3
24227,121.024,ask,748,3
24228,121.148,bid,338,1
24229,121.148,bid,333,1
24230,121.148,bid,320,3
24231,121.148,bid,317,2
24232,121.148,bid,315,3
24233,121.148,bid,224,2
24234,121.148,bid,12,5
24235,121.148,ask,342,5
24236,121.148,ask,343,1
24237,121.148,ask,344,5
24238,121.148,ask,460,2
24239,121.148,ask,669,4
24240,121.148,ask,731,3
24241,121.148,ask,748,3
24242,121.303,bid,338,1
24243,121.303,bid,333,1
24244,121.303,bid,322,3
24245,121.303,bid,320,3
24246,121.303,bid,317,2
24247,121.303,bid,315,3
24248,121.303,bid,224,2
24249,121.303,bid,12,5
24250,121.303,ask,342,5
24251,121.303,ask,343,1
24252,121.303,ask,344,5
24253,121.303,ask,460,2
24254,121.303,ask,669,4
24255,121.303,ask,731,3
24256,121.303,ask,748,3
24257,121.706,bid,338,1
24258,121.706,bid,334,1
24259,121.706,bid,333,1
24260,121.706,bid,322,3
24261,121.706,bid,320,3
24262,121.706,bid,317,2
24263,121.706,bid,315,3
24264,121.706,bid,224,2
24265,121.706,bid,12,5
24266,121.706,ask,342,5
24267,121.706,ask,343,1
24268,121.706,ask,344,5
24269,121.706,ask,460,2
24270,121.706,ask,669,4
24271,121.706,ask,731,3
24272,121.706,ask,748,3
24273,121.83,bid,339,2
24274,121.83,bid,338,1
24275,121.83,bid,334,1
24276,121.83,bid,333,1
24277,121.83,bid,322,3
24278,121.83,bid,320,3
24279,121.83,bid,317,2
24280,121.83,bid,315,3
24281,121.83,bid,224,2
24282,121.83,bid,12,5
24283,121.83,ask,342,5
24284,121.83,ask,343,1
24285,121.83,ask,344,5
24286,121.83,ask,460,2
24287,121.83,ask,669,4
24288,121.83,ask,731,3
24289,121.83,ask,748,3
24290,121.861,bid,339,2
24291,121.861,bid,338,1
24292,121.861,bid,334,1
24293,121.861,bid,333,1
24294,121.861,bid,322,3
24295,121.861,bid,320,3
24296,121.861,bid,319,3
24297,121.861,bid,317,2
24298,121.861,bid,224,2
24299,121.861,bid,12,5
24300,121.861,ask,342,5
24301,121.861,ask,343,1
24302,121.861,ask,344,5
24303,121.861,ask,460,2
24304,121.861,ask,669,4
24305,121.861,ask,731,3
24306,121.861,ask,748,3
24307,121.923,bid,340,2
24308,121.923,bid,338,1
24309,121.923,bid,334,1
24310,121.923,bid,333,1
24311,121.923,bid,322,3
24312,121.923,bid,320,3
24313,121.923,bid,319,3
24314,121.923,bid,317,2
24315,121.923,bid,224,2
24316,121.923,bid,12,5
24317,121.923,ask,342,5
24318,121.923,ask,343,1
24319,121.923,ask,344,5
24320,121.923,ask,460,2
24321,121.923,ask,669,4
24322,121.923,ask,731,3
24323,121.923,ask,748,3
24324,122.109,bid,340,2
24325,122.109,bid,338,1
24326,122.109,bid,334,1
24327,122.109,bid,333,1
24328,122.109,bid,322,3
24329,122.109,bid,320,3
24330,122.109,bid,319,3
24331,122.109,bid,317,2
24332,122.109,bid,254,2
24333,122.109,bid,12,5
24334,122.109,ask,342,5
24335,122.109,ask,343,1
24336,122.109,ask,344,5
24337,122.109,ask,460,2
24338,122.109,ask,669,4
24339,122.109,ask,731,3
24340,122.109,ask,748,3
24341,122.171,bid,341,2
24342,122.171,bid,338,1
24343,122.171,bid,334,1
24344,122.171,bid,333,1
24345,122.171,bid,322,3
24346,122.171,bid,320,3
24347,122.171,bid,319,3
24348,122.171,bid,317,2
24349,122.171,bid,254,2
24350,122.171,bid,12,5
24351,122.171,ask,342,5
24352,122.171,ask,343,1
24353,122.171,ask,344,5
24354,122.171,ask,460,2
24355,122.171,ask,669,4
24356,122.171,ask,731,3
24357,122.171,ask,748,3
24358,122.326,bid,341,2
24359,122.326,bid,338,1
24360,122.326,bid,334,1
24361,122.326,bid,333,1
24362,122.326,bid,322,3
24363,122.326,bid,320,3
24364,122.326,bid,319,3
24365,122.326,bid,317,2
24366,122.326,bid,254,2
24367,122.326,bid,12,5
24368,122.326,ask,342,5
24369,122.326,ask,343,1
24370,122.326,ask,344,5
24371,122.326,ask,460,2
24372,122.326,ask,587,3
24373,122.326,ask,669,4
24374,122.326,ask,748,3
24375,122.419,bid,341,2
24376,122.419,bid,338,1
24377,122.419,bid,334,1
24378,122.419,bid,333,1
24379,122.419,bid,322,3
24380,122.419,bid,320,3
24381,122.419,bid,319,3
24382,122.419,bid,317,2
24383,122.419,bid,254,2
24384,122.419,bid,7,5
24385,122.419,ask,342,5
24386,122.419,ask,343,1
24387,122.419,ask,344,5
24388,122.419,ask,460,2
24389,122.419,ask,587,3
24390,122.419,ask,669,4
24391,122.419,ask,748,3
24392,122.512,bid,341,2
24393,122.512,bid,338,1
24394,122.512,bid,334,1
24395,122.512,bid,333,1
24396,122.512,bid,322,3
24397,122.512,bid,320,3
24398,122.512,bid,319,3
24399,122.512,bid,317,2
24400,122.512,bid,254,2
24401,122.512,bid,7,5
24402,122.512,ask,342,5
24403,122.512,ask,343,1
24404,122.512,ask,344,5
24405,122.512,ask,460,2
24406,122.512,ask,560,3
24407,122.512,ask,669,4
24408,122.512,ask,748,3
24409,122.574,bid,341,2
24410,122.574,bid,338,1
24411,122.574,bid,334,1
24412,122.574,bid,333,1
24413,122.574,bid,322,3
24414,122.574,bid,320,3
24415,122.574,bid,318,3
24416,122.574,bid,317,2
24417,122.574,bid,254,2
24418,122.574,bid,7,5
24419,122.574,ask,342,5
24420,122.574,ask,343,1
24421,122.574,ask,344,5
24422,122.574,ask,460,2
24423,122.574,ask,560,3
24424,122.574,ask,669,4
24425,122.574,ask,748,3
24426,122.915,bid,341,2
24427,122.915,bid,338,1
24428,122.915,bid,334,1
24429,122.915,bid,333,1
24430,122.915,bid,322,3
24431,122.915,bid,320,3
24432,122.915,bid,318,3
24433,122.915,bid,317,2
24434,122.915,bid,254,2
24435,122.915,bid,7,5
24436,122.915,ask,342,5
24437,122.915,ask,343,1
24438,122.915,ask,344,5
24439,122.915,ask,389,3
24440,122.915,ask,460,2
24441,122.915,ask,560,3
24442,122.915,ask,669,4
24443,123.008,bid,341,2
24444,123.008,bid,338,1
24445,123.008,bid,334,1
24446,123.008,bid,333,1
24447,123.008,bid,327,2
24448,123.008,bid,322,3
24449,123.008,bid,320,3
24450,123.008,bid,318,3
24451,123.008,bid,317,2
24452,123.008,bid,7,5
24453,123.008,ask,342,5
24454,123.008,ask,343,1
24455,123.008,ask,344,5
24456,123.008,ask,389,3
24457,123.008,ask,460,2
24458,123.008,ask,560,3
24459,123.008,ask,669,4
24460,123.039,bid,341,2
24461,123.039,bid,338,1
24462,123.039,bid,334,1
24463,123.039,bid,333,1
24464,123.039,bid,327,2
24465,123.039,bid,322,3
24466,123.039,bid,320,3
24467,123.039,bid,318,3
24468,123.039,bid,317,2
24469,123.039,bid,7,5
24470,123.039,ask,342,5
24471,123.039,ask,343,1
24472,123.039,ask,344,5
24473,123.039,ask,370,3
24474,123.039,ask,389,3
24475,123.039,ask,460,2
24476,123.039,ask,669,4
24477,123.07,bid,341,2
24478,123.07,bid,338,1
24479,123.07,bid,334,1
24480,123.07,bid,333,1
24481,123.07,bid,327,2
24482,123.07,bid,322,3
24483,123.07,bid,320,3
24484,123.07,bid,318,3
24485,123.07,bid,317,2
24486,123.07,bid,7,5
24487,123.07,ask,342,5
24488,123.07,ask,343,1
24489,123.07,ask,344,5
24490,123.07,ask,370,3
24491,123.07,ask,460,2
24492,123.07,ask,589,3
24493,123.07,ask,669,4
24494,123.132,bid,341,2
24495,123.132,bid,338,1
24496,123.132,bid,334,1
24497,123.132,bid,333,1
24498,123.132,bid,327,2
24499,123.132,bid,322,3
24500,123.132,bid,320,3
24501,123.132,bid,318,3
24502,123.132,bid,317,2
24503,123.132,bid,7,5
24504,123.132,ask,342,5
24505,123.132,ask,343,1
24506,123.132,ask,344,5
24507,123.132,ask,370,3
24508,123.132,ask,377,2
24509,123.132,ask,589,3
24510,123.132,ask,669,4
24511,123.256,bid,341,2
24512,123.256,bid,338,1
24513,123.256,bid,334,1
24514,123.256,bid,333,1
24515,123.256,bid,327,2
24516,123.256,bid,322,3
24517,123.256,bid,320,3
24518,123.256,bid,318,3
24519,123.256,bid,317,2
24520,123.256,bid,7,5
24521,123.256,ask,342,5
24522,123.256,ask,343,1
24523,123.256,ask,344,5
24524,123.256,ask,370,3
24525,123.256,ask,377,2
24526,123.256,ask,669,4
24527,123.256,ask,749,3
24528,123.38,bid,341,2
24529,123.38,bid,338,1
24530,123.38,bid,334,1
24531,123.38,bid,333,1
24532,123.38,bid,322,3
24533,123.38,bid,320,3
24534,123.38,bid,318,3
24535,123.38,bid,317,2
24536,123.38,bid,146,2
24537,123.38,bid,7,5
24538,123.38,ask,342,5
24539,123.38,ask,343,1
24540,123.38,ask,344,5
24541,123.38,ask,370,3
24542,123.38,ask,377,2
24543,123.38,ask,669,4
24544,123.38,ask,749,3
24545,123.473,bid,341,2
24546,123.473,bid,334,1
24547,123.473,bid,333,1
24548,123.473,bid,322,3
24549,123.473,bid,320,3
24550,123.473,bid,318,3
24551,123.473,bid,317,2
24552,123.473,bid,146,2
24553,123.473,bid,38,1
24554,123.473,bid,7,5
24555,123.473,ask,342,5
24556,123.473,ask,343,1
24557,123.473,ask,344,5
