Time,Type,Price,Volume
2329.216,bid,99,3
2330.084,ask,385,1
2330.084,bid,22,8
2331.169,ask,375,2
2331.169,bid,22,8
2332.161,ask,717,4
2332.161,bid,295,4
2333.06,ask,373,2
2333.06,bid,51,3
2334.021,ask,369,1
2334.021,bid,46,3
2335.075,ask,610,1
2335.075,bid,38,8
2336.036,ask,364,1
2336.036,bid,38,8
2337.059,ask,375,5
2337.059,bid,79,4
2338.082,ask,738,3
2338.082,bid,62,3
2339.043,ask,560,3
2339.043,bid,123,5
2340.035,ask,560,3
2340.035,bid,92,1
2341.027,ask,728,5
2341.027,bid,133,6
2342.112,ask,638,1
2342.112,bid,52,6
2343.166,ask,366,5
2343.166,bid,347,1
2344.003,ask,754,5
2344.003,bid,97,1
2345.057,ask,797,3
2345.057,bid,352,5
2346.204,ask,689,3
2346.204,bid,87,1
2347.01,ask,357,4
2347.01,bid,70,1
2348.002,ask,356,1
2348.002,bid,33,5
2349.025,ask,366,5
2349.025,bid,354,1
2350.048,ask,370,3
2350.048,bid,55,1
2351.133,ask,366,5
2351.133,bid,55,1
2352.094,ask,534,1
2352.094,bid,55,1
2353.024,ask,367,5
2353.024,bid,18,5
2354.016,ask,370,3
2354.016,bid,153,5
2355.008,ask,748,3
2355.008,bid,1,5
2356.0,ask,748,3
2356.0,bid,9,9
2357.023,ask,367,5
2357.023,bid,68,8
2358.015,ask,368,5
2358.015,bid,149,1
2359.038,ask,367,1
2359.038,bid,149,1
2360.061,ask,618,4
2360.061,bid,127,8
2361.022,ask,618,4
2361.022,bid,35,8
2362.262,ask,732,1
2362.262,bid,35,8
2363.099,ask,757,4
2363.099,bid,29,5
2364.029,ask,603,4
2364.029,bid,29,5
2365.021,ask,770,1
2365.021,bid,136,1
2366.137,ask,368,5
2366.137,bid,29,5
2367.129,ask,501,1
2367.129,bid,29,5
2368.028,ask,365,5
2368.028,bid,79,3
2369.082,ask,364,5
2369.082,bid,57,8
2370.012,ask,371,1
2370.012,bid,158,2
2371.035,ask,617,4
2371.035,bid,75,2
2372.027,ask,367,4
2372.027,bid,109,2
2373.019,ask,365,1
2373.019,bid,33,1
2374.011,ask,363,1
2374.011,bid,94,8
2375.003,ask,706,1
2375.003,bid,41,8
2376.057,ask,380,1
2376.057,bid,362,2
2377.049,ask,382,3
2377.049,bid,202,1
2378.01,ask,723,1
2378.01,bid,200,3
2379.033,ask,377,1
2379.033,bid,67,8
2380.087,ask,723,1
2380.087,bid,67,8
2381.017,ask,767,4
2381.017,bid,12,3
2382.009,ask,781,4
2382.009,bid,159,8
2383.001,ask,774,4
2383.001,bid,296,3
2384.148,ask,608,4
2384.148,bid,48,1
2385.078,ask,369,1
2385.078,bid,90,6
2386.07,ask,783,4
2386.07,bid,218,2
2387.062,ask,759,5
2387.062,bid,262,2
2388.085,ask,614,2
2388.085,bid,297,6
2389.015,ask,365,1
2389.015,bid,99,3
2390.1,ask,368,4
2390.1,bid,25,3
2391.123,ask,368,4
2391.123,bid,25,3
2392.053,ask,758,2
2392.053,bid,223,6
2393.014,ask,546,4
2393.014,bid,176,1
2394.037,ask,708,2
2394.037,bid,176,1
2395.06,ask,715,2
2395.06,bid,210,5
2396.052,ask,379,7
2396.052,bid,41,1
2397.013,ask,373,1
2397.013,bid,113,2
2398.036,ask,689,4
2398.036,bid,174,2
2399.09,ask,793,4
2399.09,bid,203,5
2400.02,ask,373,1
2400.02,bid,166,2
2401.105,ask,475,4
2401.105,bid,183,1
2402.004,ask,563,2
2402.004,bid,232,2
2403.12,ask,378,7
2403.12,bid,200,5
2404.05,ask,652,3
2404.05,bid,218,2
2405.011,ask,529,2
2405.011,bid,179,10
2406.065,ask,558,3
2406.065,bid,145,10
2407.088,ask,727,2
2407.088,bid,265,2
2408.049,ask,774,2
2408.049,bid,57,1
2409.01,ask,367,4
2409.01,bid,20,5
2410.219,ask,365,4
2410.219,bid,186,1
2411.025,ask,365,4
2411.025,bid,197,1
2412.079,ask,363,1
2412.079,bid,120,5
2413.381,ask,497,4
2413.381,bid,90,5
2414.032,ask,737,5
2414.032,bid,74,10
2415.024,ask,793,5
2415.024,bid,76,5
2416.047,ask,370,4
2416.047,bid,178,5
2417.039,ask,683,2
2417.039,bid,7,5
2418.031,ask,375,4
2418.031,bid,355,5
2419.085,ask,696,2
2419.085,bid,35,1
2420.015,ask,696,2
2420.015,bid,227,5
2421.038,ask,658,4
2421.038,bid,76,1
2422.03,ask,369,6
2422.03,bid,76,1
2423.084,ask,753,5
2423.084,bid,52,1
2424.014,ask,359,5
2424.014,bid,207,1
2425.037,ask,363,2
2425.037,bid,353,6
2426.091,ask,363,2
2426.091,bid,355,1
2427.021,ask,740,5
2427.021,bid,64,2
2428.013,ask,740,5
2428.013,bid,64,2
2429.067,ask,783,3
2429.067,bid,44,2
2430.028,ask,740,5
2430.028,bid,44,2
2431.02,ask,363,1
2431.02,bid,44,2
2432.074,ask,657,4
2432.074,bid,44,2
2433.004,ask,656,2
2433.004,bid,359,6
2434.027,ask,735,2
2434.027,bid,40,2
2435.112,ask,773,4
2435.112,bid,40,2
2436.011,ask,689,3
2436.011,bid,20,1
2437.003,ask,730,3
2437.003,bid,206,1
2438.119,ask,730,3
2438.119,bid,275,1
2439.049,ask,366,5
2439.049,bid,107,3
2440.01,ask,735,3
2440.01,bid,132,1
2441.033,ask,798,3
2441.033,bid,107,3
2442.025,ask,366,5
2442.025,bid,128,2
2443.327,ask,738,2
2443.327,bid,128,2
2444.009,ask,779,3
2444.009,bid,9,9
2445.001,ask,365,4
2445.001,bid,128,2
2446.024,ask,364,4
2446.024,bid,73,1
2447.016,ask,695,3
2447.016,bid,203,2
2448.008,ask,375,2
2448.008,bid,147,2
2449.0,ask,725,3
2449.0,bid,193,3
2450.054,ask,785,4
2450.054,bid,186,2
2451.046,ask,373,4
2451.046,bid,193,3
2452.131,ask,367,5
2452.131,bid,161,6
2453.03,ask,368,3
2453.03,bid,172,6
2454.022,ask,364,5
2454.022,bid,208,2
2455.138,ask,364,5
2455.138,bid,208,2
2456.13,ask,702,4
2456.13,bid,244,6
2457.06,ask,776,4
2457.06,bid,12,2
2458.021,ask,719,4
2458.021,bid,294,5
2459.044,ask,702,4
2459.044,bid,12,2
2460.16,ask,510,4
2460.16,bid,138,1
2461.059,ask,669,4
2461.059,bid,49,6
2462.082,ask,371,4
2462.082,bid,150,3
2463.105,ask,669,4
2463.105,bid,14,1
2464.004,ask,669,4
2464.004,bid,49,1
2465.058,ask,448,4
2465.058,bid,22,5
2466.019,ask,368,4
2466.019,bid,28,6
2467.042,ask,367,4
2467.042,bid,10,3
2468.096,ask,364,4
2468.096,bid,10,3
2469.057,ask,518,1
2469.057,bid,18,5
2470.297,ask,637,1
2470.297,bid,30,3
2471.041,ask,740,4
2471.041,bid,34,5
2472.002,ask,740,4
2472.002,bid,30,3
2473.18,ask,727,3
2473.18,bid,34,5
2474.017,ask,380,8
2474.017,bid,361,10
2475.102,ask,727,3
2475.102,bid,115,3
2476.001,ask,372,3
2476.001,bid,146,2
2477.024,ask,368,4
2477.024,bid,152,4
2478.016,ask,745,4
2478.016,bid,62,5
2479.132,ask,372,4
2479.132,bid,2,4
2480.0,ask,745,4
2480.0,bid,2,4
2481.023,ask,525,2
2481.023,bid,72,4
2482.015,ask,571,5
2482.015,bid,147,3
2483.007,ask,680,5
2483.007,bid,40,2
2484.03,ask,680,5
2484.03,bid,9,3
2485.022,ask,575,2
2485.022,bid,133,3
2486.076,ask,575,2
2486.076,bid,78,4
2487.316,ask,620,5
2487.316,bid,149,3
2488.029,ask,712,5
2488.029,bid,179,4
2489.083,ask,370,4
2489.083,bid,101,4
2490.044,ask,743,5
2490.044,bid,284,2
2491.005,ask,704,3
2491.005,bid,103,3
2492.059,ask,363,5
2492.059,bid,23,4
2493.144,ask,366,4
2493.144,bid,9,2
2494.012,ask,734,5
2494.012,bid,39,4
2495.004,ask,364,4
2495.004,bid,248,3
2496.058,ask,718,5
2496.058,bid,90,3
2497.205,ask,373,4
2497.205,bid,11,6
2498.042,ask,373,4
2498.042,bid,11,6
2499.158,ask,681,3
2499.158,bid,11,6
2500.057,ask,762,5
2500.057,bid,53,2
2501.08,ask,762,5
2501.08,bid,21,3
2502.103,ask,376,4
2502.103,bid,21,3
2503.095,ask,775,5
2503.095,bid,21,3
2504.025,ask,638,5
2504.025,bid,75,2
2505.11,ask,376,4
2505.11,bid,162,6
2506.04,ask,761,5
2506.04,bid,65,9
2507.094,ask,761,5
2507.094,bid,127,6
2508.024,ask,761,5
2508.024,bid,187,9
2509.047,ask,716,5
2509.047,bid,332,2
2510.132,ask,374,4
2510.132,bid,184,9
2511.0,ask,545,4
2511.0,bid,19,2
2512.054,ask,727,3
2512.054,bid,62,9
2513.077,ask,776,3
2513.077,bid,95,6
2514.007,ask,363,4
2514.007,bid,95,6
2515.03,ask,655,4
2515.03,bid,26,6
2516.146,ask,584,4
2516.146,bid,26,6
2517.045,ask,619,3
2517.045,bid,173,6
2518.037,ask,377,5
2518.037,bid,39,5
2519.153,ask,689,5
2519.153,bid,147,5
2520.176,ask,689,5
2520.176,bid,147,5
2521.044,ask,536,1
2521.044,bid,147,5
2522.067,ask,476,1
2522.067,bid,51,1
2523.09,ask,694,1
2523.09,bid,51,1
2524.02,ask,370,2
2524.02,bid,122,2
2525.074,ask,443,1
2525.074,bid,122,2
2526.097,ask,761,4
2526.097,bid,13,4
2527.058,ask,761,4
2527.058,bid,30,5
2528.05,ask,423,1
2528.05,bid,122,2
2529.445,ask,357,1
2529.445,bid,110,5
2530.065,ask,447,4
2530.065,bid,92,5
2531.181,ask,407,2
2531.181,bid,174,7
2532.049,ask,366,2
2532.049,bid,130,7
2533.041,ask,366,2
2533.041,bid,117,7
2534.095,ask,366,2
2534.095,bid,347,7
2535.025,ask,792,2
2535.025,bid,214,7
2536.11,ask,780,5
2536.11,bid,15,2
2537.195,ask,371,7
2537.195,bid,352,2
2538.063,ask,362,1
2538.063,bid,237,2
2539.117,ask,771,1
2539.117,bid,192,5
2540.233,ask,771,1
2540.233,bid,12,5
2541.101,ask,596,1
2541.101,bid,199,5
2542.124,ask,774,4
2542.124,bid,199,5
2543.054,ask,730,1
2543.054,bid,264,2
2544.015,ask,517,5
2544.015,bid,19,1
2545.038,ask,487,4
2545.038,bid,199,1
2546.03,ask,781,5
2546.03,bid,108,2
2547.053,ask,531,5
2547.053,bid,8,1
2548.045,ask,693,4
2548.045,bid,96,5
2549.006,ask,489,4
2549.006,bid,36,2
2550.122,ask,631,4
2550.122,bid,61,5
2551.083,ask,446,4
2551.083,bid,166,2
2552.075,ask,518,4
2552.075,bid,22,2
2553.191,ask,368,2
2553.191,bid,155,2
2554.121,ask,553,4
2554.121,bid,5,2
2555.082,ask,363,4
2555.082,bid,16,2
2556.012,ask,377,4
2556.012,bid,6,1
2557.035,ask,367,2
2557.035,bid,100,2
2558.12,ask,383,1
2558.12,bid,344,2
2559.143,ask,365,4
2559.143,bid,100,1
2560.011,ask,566,4
2560.011,bid,100,1
2561.158,ask,632,4
2561.158,bid,210,2
2562.181,ask,778,4
2562.181,bid,315,5
2563.111,ask,367,2
2563.111,bid,123,2
2564.134,ask,371,1
2564.134,bid,347,2
2565.033,ask,487,2
2565.033,bid,39,2
2566.118,ask,582,4
2566.118,bid,159,7
2567.017,ask,582,4
2567.017,bid,193,7
2568.04,ask,727,2
2568.04,bid,28,3
2569.001,ask,570,2
2569.001,bid,8,3
2570.024,ask,570,2
2570.024,bid,60,3
2571.078,ask,658,2
2571.078,bid,245,7
2572.039,ask,667,2
2572.039,bid,65,3
2573.155,ask,667,2
2573.155,bid,22,3
2574.085,ask,437,2
2574.085,bid,5,3
2575.015,ask,375,1
2575.015,bid,5,3
2576.069,ask,367,2
2576.069,bid,120,3
2577.03,ask,418,5
2577.03,bid,63,2
2578.146,ask,636,1
2578.146,bid,63,2
2579.2,ask,499,5
2579.2,bid,149,3
2580.006,ask,499,5
2580.006,bid,149,3
2581.06,ask,368,2
2581.06,bid,210,3
2582.145,ask,369,1
2582.145,bid,182,3
2583.075,ask,369,1
2583.075,bid,188,3
2584.067,ask,585,1
2584.067,bid,188,3
2585.09,ask,585,1
2585.09,bid,91,3
2586.02,ask,585,1
2586.02,bid,348,4
2587.043,ask,785,5
2587.043,bid,207,3
2588.004,ask,365,3
2588.004,bid,344,6
2589.058,ask,366,3
2589.058,bid,25,5
2590.019,ask,366,3
2590.019,bid,344,6
2591.011,ask,638,5
2591.011,bid,18,3
2592.003,ask,655,5
2592.003,bid,100,3
2593.15,ask,546,4
2593.15,bid,36,3
2594.142,ask,718,5
2594.142,bid,191,6
2595.041,ask,574,4
2595.041,bid,131,3
2596.064,ask,574,4
2596.064,bid,131,3
2597.118,ask,718,3
2597.118,bid,105,3
2598.048,ask,718,3
2598.048,bid,358,4
2599.133,ask,529,5
2599.133,bid,105,3
2600.094,ask,761,2
2600.094,bid,58,3
2601.179,ask,608,3
2601.179,bid,18,3
2602.047,ask,361,3
2602.047,bid,108,1
2603.101,ask,508,2
2603.101,bid,82,5
2604.0,ask,781,5
2604.0,bid,40,1
2605.271,ask,782,5
2605.271,bid,29,5
2606.046,ask,702,3
2606.046,bid,29,5
2607.069,ask,534,2
2607.069,bid,308,1
2608.03,ask,369,1
2608.03,bid,66,3
2609.022,ask,364,3
2609.022,bid,28,3
2610.014,ask,727,3
2610.014,bid,87,3
2611.006,ask,524,4
2611.006,bid,47,3
2612.06,ask,548,4
2612.06,bid,151,3
2613.052,ask,698,5
2613.052,bid,77,3
2614.044,ask,648,5
2614.044,bid,236,19
2615.067,ask,774,5
2615.067,bid,61,1
2616.059,ask,649,4
2616.059,bid,76,1
2617.02,ask,685,5
2617.02,bid,261,12
2618.074,ask,364,8
2618.074,bid,5,19
2619.19,ask,449,5
2619.19,bid,133,3
2620.244,ask,449,5
2620.244,bid,117,1
2621.081,ask,789,5
2621.081,bid,211,1
2622.011,ask,518,4
2622.011,bid,173,19
2623.096,ask,518,4
2623.096,bid,75,19
2624.088,ask,372,1
2624.088,bid,362,1
2625.111,ask,568,5
2625.111,bid,39,19
2626.041,ask,554,2
2626.041,bid,18,1
2627.25,ask,618,5
2627.25,bid,50,1
2628.025,ask,367,4
2628.025,bid,3,1
2629.017,ask,618,5
2629.017,bid,63,19
2630.009,ask,367,4
2630.009,bid,358,7
2631.125,ask,668,5
2631.125,bid,153,1
2632.024,ask,774,5
2632.024,bid,70,19
2633.016,ask,510,2
2633.016,bid,153,1
2634.008,ask,661,2
2634.008,bid,92,1
2635.124,ask,377,1
2635.124,bid,40,12
2636.116,ask,721,5
2636.116,bid,3,1
2637.015,ask,375,1
2637.015,bid,56,1
2638.007,ask,736,5
2638.007,bid,56,1
2639.03,ask,789,3
2639.03,bid,152,1
2640.022,ask,622,5
2640.022,bid,158,1
2641.014,ask,625,5
2641.014,bid,174,12
2642.006,ask,763,3
2642.006,bid,210,1
2643.06,ask,761,5
2643.06,bid,54,1
2644.114,ask,761,5
2644.114,bid,163,1
2645.013,ask,761,5
2645.013,bid,119,1
2646.005,ask,761,5
2646.005,bid,78,2
2647.059,ask,371,2
2647.059,bid,165,1
2648.051,ask,367,1
2648.051,bid,183,1
2649.043,ask,768,4
2649.043,bid,183,1
2650.004,ask,768,4
2650.004,bid,183,1
2651.12,ask,688,3
2651.12,bid,71,1
2652.081,ask,744,5
2652.081,bid,282,5
2653.011,ask,760,4
2653.011,bid,267,2
2654.003,ask,601,5
2654.003,bid,35,1
2655.088,ask,571,5
2655.088,bid,280,1
2656.173,ask,737,4
2656.173,bid,3,2
2657.01,ask,521,3
2657.01,bid,34,2
2658.126,ask,696,5
2658.126,bid,191,1
2659.087,ask,379,3
2659.087,bid,360,1
2660.048,ask,379,3
2660.048,bid,361,1
2661.04,ask,767,4
2661.04,bid,145,5
2662.063,ask,379,3
2662.063,bid,145,5
2663.055,ask,373,3
2663.055,bid,42,2
2664.016,ask,373,3
2664.016,bid,94,2
2665.039,ask,775,3
2665.039,bid,59,5
2666.0,ask,572,4
2666.0,bid,68,2
2667.116,ask,376,3
2667.116,bid,349,4
2668.015,ask,684,3
2668.015,bid,68,2
2669.224,ask,716,4
2669.224,bid,132,2
2670.061,ask,716,4
2670.061,bid,86,2
2671.053,ask,370,2
2671.053,bid,86,2
2672.045,ask,364,1
2672.045,bid,50,1
2673.037,ask,472,4
2673.037,bid,50,1
2674.06,ask,374,5
2674.06,bid,50,1
2675.083,ask,374,5
2675.083,bid,37,2
2676.013,ask,374,5
2676.013,bid,46,2
2677.036,ask,665,4
2677.036,bid,238,2
2678.09,ask,672,4
2678.09,bid,238,2
2679.082,ask,752,4
2679.082,bid,46,2
2680.105,ask,638,4
2680.105,bid,78,5
2681.004,ask,655,4
2681.004,bid,70,5
2682.089,ask,372,2
2682.089,bid,59,5
2683.019,ask,370,5
2683.019,bid,154,3
2684.073,ask,760,4
2684.073,bid,71,8
2685.065,ask,782,4
2685.065,bid,306,4
2686.057,ask,366,5
2686.057,bid,71,8
2687.049,ask,512,4
2687.049,bid,71,8
2688.01,ask,364,5
2688.01,bid,101,3
2689.126,ask,364,5
2689.126,bid,81,3
2690.025,ask,363,2
2690.025,bid,81,3
2691.017,ask,363,2
2691.017,bid,81,3
2692.009,ask,374,2
2692.009,bid,358,6
2693.032,ask,781,4
2693.032,bid,33,3
2694.086,ask,374,2
2694.086,bid,11,4
2695.171,ask,790,4
2695.171,bid,358,6
2696.07,ask,370,2
2696.07,bid,40,4
2697.093,ask,373,2
2697.093,bid,162,3
2698.023,ask,519,4
2698.023,bid,71,2
2699.046,ask,558,5
2699.046,bid,10,2
2700.1,ask,519,4
2700.1,bid,212,3
2701.061,ask,472,3
2701.061,bid,119,3
2702.022,ask,424,4
2702.022,bid,119,3
2703.076,ask,359,3
2703.076,bid,7,4
2704.037,ask,747,3
2704.037,bid,119,4
2705.029,ask,406,4
2705.029,bid,259,4
2706.052,ask,368,1
2706.052,bid,6,4
2707.075,ask,745,4
2707.075,bid,6,4
2708.036,ask,703,1
2708.036,bid,6,4
2709.09,ask,774,3
2709.09,bid,246,4
2710.02,ask,363,5
2710.02,bid,344,8
2711.043,ask,355,3
2711.043,bid,337,8
2712.128,ask,695,3
2712.128,bid,187,2
2713.182,ask,362,5
2713.182,bid,187,2
2714.05,ask,695,3
2714.05,bid,145,3
2715.042,ask,360,2
2715.042,bid,338,4
2716.034,ask,352,2
2716.034,bid,13,2
2717.057,ask,594,4
2717.057,bid,208,1
2718.018,ask,363,4
2718.018,bid,342,1
2719.041,ask,392,3
2719.041,bid,63,2
2720.033,ask,412,2
2720.033,bid,90,3
2721.056,ask,737,4
2721.056,bid,68,1
2722.048,ask,622,4
2722.048,bid,279,2
2723.102,ask,360,4
2723.102,bid,292,5
2724.094,ask,361,5
2724.094,bid,174,5
2725.055,ask,692,2
2725.055,bid,144,3
2726.016,ask,731,4
2726.016,bid,123,5
2727.008,ask,357,2
2727.008,bid,32,4
2728.031,ask,696,2
2728.031,bid,51,3
2729.054,ask,357,2
2729.054,bid,174,3
2730.046,ask,359,3
2730.046,bid,51,4
2731.069,ask,514,4
2731.069,bid,157,1
2732.123,ask,661,2
2732.123,bid,157,1
2733.022,ask,358,2
2733.022,bid,348,4
2734.076,ask,668,4
2734.076,bid,142,4
2735.006,ask,354,3
2735.006,bid,7,2
2736.029,ask,604,4
2736.029,bid,292,2
2737.021,ask,356,1
2737.021,bid,16,1
2738.044,ask,713,2
2738.044,bid,29,1
2739.036,ask,356,1
2739.036,bid,69,1
2740.028,ask,365,5
2740.028,bid,93,1
2741.113,ask,488,2
2741.113,bid,140,14
2742.043,ask,695,5
2742.043,bid,82,14
2743.035,ask,356,4
2743.035,bid,82,14
2744.058,ask,354,1
2744.058,bid,82,14
2745.019,ask,354,1
2745.019,bid,82,14
2746.073,ask,710,3
2746.073,bid,82,14
2747.034,ask,566,5
2747.034,bid,98,1
2748.057,ask,472,3
2748.057,bid,109,14
2749.049,ask,758,4
2749.049,bid,109,14
2750.01,ask,466,3
2750.01,bid,164,2
2751.002,ask,758,4
2751.002,bid,129,2
2752.025,ask,357,4
2752.025,bid,332,19
2753.048,ask,627,3
2753.048,bid,51,4
2754.009,ask,731,3
2754.009,bid,51,4
2755.032,ask,725,5
2755.032,bid,168,4
2756.086,ask,358,4
2756.086,bid,59,8
2757.109,ask,358,5
2757.109,bid,17,4
2758.132,ask,607,3
2758.132,bid,17,4
2759.0,ask,356,3
2759.0,bid,17,4
2760.023,ask,553,2
2760.023,bid,65,8
2761.077,ask,723,3
2761.077,bid,69,4
2762.038,ask,553,2
2762.038,bid,69,4
2763.154,ask,772,3
2763.154,bid,185,4
2764.022,ask,772,3
2764.022,bid,338,1
2765.014,ask,355,1
2765.014,bid,197,4
2766.502,ask,682,3
2766.502,bid,334,6
2767.06,ask,388,5
2767.06,bid,334,6
2768.021,ask,356,2
2768.021,bid,259,1
2769.013,ask,784,2
2769.013,bid,84,6
2770.098,ask,694,5
2770.098,bid,148,1
2771.059,ask,624,2
2771.059,bid,148,1
2772.33,ask,353,3
2772.33,bid,148,1
2773.074,ask,354,2
2773.074,bid,148,1
2774.004,ask,665,3
2774.004,bid,40,1
2775.12,ask,352,2
2775.12,bid,287,6
2776.019,ask,558,3
2776.019,bid,73,2
2777.042,ask,354,2
2777.042,bid,328,4
2778.003,ask,357,1
2778.003,bid,256,17
2779.088,ask,743,3
2779.088,bid,125,2
2780.018,ask,515,3
2780.018,bid,252,2
2781.01,ask,561,5
2781.01,bid,189,1
2782.064,ask,356,1
2782.064,bid,332,1
2783.025,ask,741,4
2783.025,bid,333,6
2784.11,ask,666,4
2784.11,bid,201,1
2785.102,ask,666,4
2785.102,bid,238,1
2786.063,ask,586,2
2786.063,bid,67,1
2787.055,ask,359,2
2787.055,bid,211,1
2788.016,ask,670,2
2788.016,bid,25,17
2789.039,ask,670,2
2789.039,bid,25,17
2790.093,ask,761,2
2790.093,bid,211,1
2791.023,ask,767,2
2791.023,bid,211,1
2792.201,ask,363,7
2792.201,bid,259,17
2793.038,ask,535,5
2793.038,bid,63,1
2794.123,ask,361,1
2794.123,bid,63,1
2795.146,ask,361,1
2795.146,bid,344,1
2796.045,ask,754,2
2796.045,bid,236,17
2797.13,ask,368,1
2797.13,bid,240,4
2798.308,ask,799,5
2798.308,bid,104,17
2799.021,ask,370,5
2799.021,bid,339,1
2800.137,ask,750,2
2800.137,bid,105,17
2801.036,ask,657,2
2801.036,bid,121,4
2802.028,ask,783,2
2802.028,bid,61,4
2803.082,ask,370,5
2803.082,bid,89,4
2804.043,ask,353,3
2804.043,bid,59,10
2805.035,ask,369,5
2805.035,bid,92,10
2806.058,ask,367,2
2806.058,bid,49,10
2807.081,ask,582,2
2807.081,bid,156,6
2808.011,ask,369,5
2808.011,bid,352,2
2809.003,ask,369,5
2809.003,bid,334,1
2810.026,ask,512,5
2810.026,bid,83,2
2811.018,ask,368,4
2811.018,bid,96,10
2812.041,ask,377,5
2812.041,bid,355,5
2813.033,ask,712,2
2813.033,bid,254,11
2814.118,ask,374,4
2814.118,bid,126,2
2815.017,ask,796,2
2815.017,bid,106,6
2816.102,ask,364,5
2816.102,bid,339,1
2817.063,ask,650,2
2817.063,bid,50,2
2818.055,ask,771,2
2818.055,bid,50,2
2819.016,ask,364,6
2819.016,bid,50,2
2820.008,ask,509,2
2820.008,bid,44,6
2821.0,ask,551,2
2821.0,bid,44,6
2822.271,ask,719,2
2822.271,bid,69,2
2823.046,ask,655,2
2823.046,bid,190,1
2824.1,ask,703,2
2824.1,bid,182,2
2825.03,ask,649,3
2825.03,bid,299,2
2826.022,ask,664,2
2826.022,bid,59,2
2827.076,ask,371,3
2827.076,bid,59,2
2828.006,ask,785,1
2828.006,bid,340,4
2829.029,ask,368,1
2829.029,bid,255,3
2830.052,ask,631,3
2830.052,bid,168,1
2831.044,ask,777,1
2831.044,bid,143,3
2832.16,ask,762,3
2832.16,bid,138,3
2833.121,ask,371,1
2833.121,bid,138,3
2834.02,ask,365,1
2834.02,bid,47,1
2835.074,ask,656,3
2835.074,bid,3,2
2836.004,ask,642,1
2836.004,bid,118,2
2837.027,ask,365,1
2837.027,bid,147,2
2838.019,ask,593,5
2838.019,bid,99,1
2839.011,ask,790,2
2839.011,bid,106,2
2840.003,ask,376,9
2840.003,bid,342,5
2841.026,ask,707,5
2841.026,bid,33,1
2842.018,ask,772,1
2842.018,bid,26,5
2843.196,ask,772,1
2843.196,bid,26,5
2844.002,ask,799,3
2844.002,bid,164,3
2845.056,ask,727,3
2845.056,bid,30,5
2846.017,ask,376,4
2846.017,bid,122,2
2847.071,ask,677,3
2847.071,bid,122,2
2848.001,ask,677,3
2848.001,bid,184,5
2849.024,ask,649,1
2849.024,bid,166,2
2850.016,ask,443,1
2850.016,bid,166,2
2851.07,ask,443,1
2851.07,bid,194,2
2852.0,ask,630,1
2852.0,bid,341,5
2853.24,ask,630,1
2853.24,bid,1,1
2854.015,ask,630,1
2854.015,bid,54,5
2855.224,ask,630,1
2855.224,bid,357,2
2856.092,ask,368,4
2856.092,bid,70,1
2857.115,ask,630,1
2857.115,bid,121,3
2858.2,ask,630,1
2858.2,bid,121,3
2859.068,ask,739,1
2859.068,bid,121,3
2860.122,ask,739,1
2860.122,bid,27,1
2861.083,ask,380,4
2861.083,bid,82,1
2862.106,ask,375,4
2862.106,bid,291,1
2863.005,ask,488,1
2863.005,bid,247,19
2864.059,ask,372,2
2864.059,bid,15,19
2865.051,ask,372,2
2865.051,bid,125,3
2866.074,ask,372,2
2866.074,bid,125,3
2867.004,ask,721,1
2867.004,bid,145,3
2868.12,ask,673,1
2868.12,bid,31,3
2869.019,ask,503,4
2869.019,bid,69,19
2870.042,ask,373,3
2870.042,bid,344,19
2871.065,ask,361,4
2871.065,bid,118,3
2872.026,ask,652,1
2872.026,bid,82,3
2873.018,ask,374,2
2873.018,bid,217,3
2874.072,ask,641,5
2874.072,bid,40,1
2875.064,ask,368,2
2875.064,bid,40,1
2876.118,ask,375,3
2876.118,bid,362,8
2877.172,ask,557,5
2877.172,bid,67,1
2878.009,ask,683,3
2878.009,bid,74,3
2879.001,ask,619,5
2879.001,bid,74,3
2880.179,ask,375,3
2880.179,bid,87,2
2881.016,ask,375,3
2881.016,bid,26,6
2882.039,ask,498,1
2882.039,bid,117,3
2883.093,ask,742,1
2883.093,bid,209,2
2884.333,ask,374,3
2884.333,bid,340,5
2885.17,ask,403,5
2885.17,bid,54,2
2886.1,ask,678,5
2886.1,bid,54,2
2887.061,ask,374,3
2887.061,bid,356,1
2888.022,ask,676,5
2888.022,bid,102,6
2889.045,ask,445,1
2889.045,bid,25,2
2890.006,ask,407,5
2890.006,bid,24,2
2891.215,ask,743,5
2891.215,bid,24,2
2892.052,ask,704,1
2892.052,bid,179,14
2893.075,ask,743,5
2893.075,bid,18,6
2894.005,ask,534,2
2894.005,bid,18,6
2895.09,ask,615,2
2895.09,bid,18,6
2896.051,ask,615,2
2896.051,bid,105,6
2897.043,ask,711,2
2897.043,bid,53,1
2898.004,ask,580,5
2898.004,bid,108,2
2899.027,ask,795,5
2899.027,bid,53,1
2900.05,ask,458,5
2900.05,bid,284,1
2901.011,ask,373,4
2901.011,bid,240,1
2902.003,ask,754,2
2902.003,bid,109,14
2903.057,ask,371,2
2903.057,bid,123,14
2904.111,ask,367,2
2904.111,bid,69,14
2905.072,ask,363,2
2905.072,bid,26,1
2906.002,ask,757,5
2906.002,bid,56,3
2907.056,ask,376,2
2907.056,bid,229,14
2908.017,ask,491,5
2908.017,bid,166,1
2909.04,ask,613,2
2909.04,bid,4,1
2910.032,ask,758,2
2910.032,bid,72,3
2911.024,ask,374,2
2911.024,bid,6,1
